title,chap_num,para_num,sent_num,token_num,token_str
"Persuasion, by Jane Austen",23,34,2,6,hand
"Persuasion, by Jane Austen",23,34,2,7,on
"Persuasion, by Jane Austen",23,34,2,8,her
"Persuasion, by Jane Austen",23,34,2,9,arm
"Persuasion, by Jane Austen",23,34,2,10,quite
"Persuasion, by Jane Austen",23,34,2,11,affectionately
"Persuasion, by Jane Austen",23,34,4,0,There
"Persuasion, by Jane Austen",23,34,4,1,is
"Persuasion, by Jane Austen",23,34,4,2,no
"Persuasion, by Jane Austen",23,34,4,3,quarrelling
"Persuasion, by Jane Austen",23,34,4,4,with
"Persuasion, by Jane Austen",23,34,4,5,you
"Persuasion, by Jane Austen",23,34,5,0,
"Persuasion, by Jane Austen",23,34,5,1,And
"Persuasion, by Jane Austen",23,34,5,2,when
"Persuasion, by Jane Austen",23,34,5,3,I
"Persuasion, by Jane Austen",23,34,5,4,think
"Persuasion, by Jane Austen",23,34,5,5,of
"Persuasion, by Jane Austen",23,34,5,6,Benwick
"Persuasion, by Jane Austen",23,34,5,7,my
"Persuasion, by Jane Austen",23,34,5,8,tongue
"Persuasion, by Jane Austen",23,34,5,9,is
"Persuasion, by Jane Austen",23,34,5,10,tied
"Persuasion, by Jane Austen",23,35,0,0,Their
"Persuasion, by Jane Austen",23,35,0,1,attention
"Persuasion, by Jane Austen",23,35,0,2,was
"Persuasion, by Jane Austen",23,35,0,3,called
"Persuasion, by Jane Austen",23,35,0,4,towards
"Persuasion, by Jane Austen",23,35,0,5,the
"Persuasion, by Jane Austen",23,35,0,6,others
"Persuasion, by Jane Austen",23,35,1,0,
"Persuasion, by Jane Austen",23,35,1,1,Mrs
"Persuasion, by Jane Austen",23,35,1,2,Croft
"Persuasion, by Jane Austen",23,35,1,3,was
"Persuasion, by Jane Austen",23,35,1,4,taking
"Persuasion, by Jane Austen",23,35,1,5,leave
"Persuasion, by Jane Austen",23,36,1,0,Here
"Persuasion, by Jane Austen",23,36,1,1,Frederick
"Persuasion, by Jane Austen",23,36,1,2,you
"Persuasion, by Jane Austen",23,36,1,3,and
"Persuasion, by Jane Austen",23,36,1,4,I
"Persuasion, by Jane Austen",23,36,1,5,part
"Persuasion, by Jane Austen",23,36,1,6,company
"Persuasion, by Jane Austen",23,36,1,7,I
"Persuasion, by Jane Austen",23,36,1,8,believe
"Persuasion, by Jane Austen",23,36,1,9,
"Persuasion, by Jane Austen",23,36,2,0,
"Persuasion, by Jane Austen",23,36,2,1,said
"Persuasion, by Jane Austen",23,36,2,2,she
"Persuasion, by Jane Austen",23,36,4,0,I
"Persuasion, by Jane Austen",23,36,4,1,am
"Persuasion, by Jane Austen",23,36,4,2,going
"Persuasion, by Jane Austen",23,36,4,3,home
"Persuasion, by Jane Austen",23,36,4,4,and
"Persuasion, by Jane Austen",23,36,4,5,you
"Persuasion, by Jane Austen",23,36,4,6,have
"Persuasion, by Jane Austen",23,36,4,7,an
"Persuasion, by Jane Austen",23,36,4,8,engagement
"Persuasion, by Jane Austen",23,36,4,9,with
"Persuasion, by Jane Austen",23,36,4,10,your
"Persuasion, by Jane Austen",23,36,4,11,friend
"Persuasion, by Jane Austen",23,36,5,0,
"Persuasion, by Jane Austen",23,36,5,1,To
"Persuasion, by Jane Austen",23,36,5,2,night
"Persuasion, by Jane Austen",23,36,5,3,we
"Persuasion, by Jane Austen",23,36,5,4,may
"Persuasion, by Jane Austen",23,36,5,5,have
"Persuasion, by Jane Austen",23,36,5,6,the
"Persuasion, by Jane Austen",23,36,5,7,pleasure
"Persuasion, by Jane Austen",23,36,5,8,of
"Persuasion, by Jane Austen",23,36,5,9,all
"Persuasion, by Jane Austen",23,36,5,10,meeting
"Persuasion, by Jane Austen",23,36,5,11,again
"Persuasion, by Jane Austen",23,36,5,12,at
"Persuasion, by Jane Austen",23,36,5,13,your
"Persuasion, by Jane Austen",23,36,5,14,party
"Persuasion, by Jane Austen",23,36,5,15,
"Persuasion, by Jane Austen",23,36,6,0,
"Persuasion, by Jane Austen",23,36,6,1,(turning
"Persuasion, by Jane Austen",23,36,6,2,to
"Persuasion, by Jane Austen",23,36,6,3,Anne
"Persuasion, by Jane Austen",23,36,7,0,)
"Persuasion, by Jane Austen",23,36,7,1,
"Persuasion, by Jane Austen",23,36,8,0,We
"Persuasion, by Jane Austen",23,36,8,1,had
"Persuasion, by Jane Austen",23,36,8,2,your
"Persuasion, by Jane Austen",23,36,8,3,sister
"Persuasion, by Jane Austen",23,36,8,4,s
"Persuasion, by Jane Austen",23,36,8,5,card
"Persuasion, by Jane Austen",23,36,8,6,yesterday
"Persuasion, by Jane Austen",23,36,8,7,and
"Persuasion, by Jane Austen",23,36,8,8,I
"Persuasion, by Jane Austen",23,36,8,9,understood
"Persuasion, by Jane Austen",23,36,8,10,Frederick
"Persuasion, by Jane Austen",23,36,8,11,had
"Persuasion, by Jane Austen",23,36,8,12,a
"Persuasion, by Jane Austen",23,36,8,13,card
"Persuasion, by Jane Austen",23,36,8,14,too
"Persuasion, by Jane Austen",23,36,8,15,though
"Persuasion, by Jane Austen",23,36,8,16,I
"Persuasion, by Jane Austen",23,36,8,17,did
"Persuasion, by Jane Austen",23,36,8,18,not
"Persuasion, by Jane Austen",23,36,8,19,see
"Persuasion, by Jane Austen",23,36,8,20,it
"Persuasion, by Jane Austen",23,36,9,0,
"Persuasion, by Jane Austen",23,36,9,1,and
"Persuasion, by Jane Austen",23,36,9,2,you
"Persuasion, by Jane Austen",23,36,9,3,are
"Persuasion, by Jane Austen",23,36,9,4,disengaged
"Persuasion, by Jane Austen",23,36,9,5,Frederick
"Persuasion, by Jane Austen",23,36,9,6,are
"Persuasion, by Jane Austen",23,36,9,7,you
"Persuasion, by Jane Austen",23,36,9,8,not
"Persuasion, by Jane Austen",23,36,9,9,as
"Persuasion, by Jane Austen",23,36,9,10,well
"Persuasion, by Jane Austen",23,36,9,11,as
"Persuasion, by Jane Austen",23,36,9,12,ourselves
"Persuasion, by Jane Austen",23,37,0,0,Captain
"Persuasion, by Jane Austen",23,37,0,1,Wentworth
"Persuasion, by Jane Austen",23,37,0,2,was
"Persuasion, by Jane Austen",23,37,0,3,folding
"Persuasion, by Jane Austen",23,37,0,4,up
"Persuasion, by Jane Austen",23,37,0,5,a
"Persuasion, by Jane Austen",23,37,0,6,letter
"Persuasion, by Jane Austen",23,37,0,7,in
"Persuasion, by Jane Austen",23,37,0,8,great
"Persuasion, by Jane Austen",23,37,0,9,haste
"Persuasion, by Jane Austen",23,37,0,10,and
"Persuasion, by Jane Austen",23,37,0,11,either
"Persuasion, by Jane Austen",23,37,0,12,could
"Persuasion, by Jane Austen",23,37,0,13,not
"Persuasion, by Jane Austen",23,37,0,14,or
"Persuasion, by Jane Austen",23,37,0,15,would
"Persuasion, by Jane Austen",23,37,0,16,not
"Persuasion, by Jane Austen",23,37,0,17,answer
"Persuasion, by Jane Austen",23,37,0,18,fully
"Persuasion, by Jane Austen",23,38,1,0,Yes
"Persuasion, by Jane Austen",23,38,1,1,
"Persuasion, by Jane Austen",23,38,2,0,
"Persuasion, by Jane Austen",23,38,2,1,said
"Persuasion, by Jane Austen",23,38,2,2,he
"Persuasion, by Jane Austen",23,38,2,3,
"Persuasion, by Jane Austen",23,38,3,0,very
"Persuasion, by Jane Austen",23,38,3,1,true
"Persuasion, by Jane Austen",23,38,4,0,
"Persuasion, by Jane Austen",23,38,4,1,here
"Persuasion, by Jane Austen",23,38,4,2,we
"Persuasion, by Jane Austen",23,38,4,3,separate
"Persuasion, by Jane Austen",23,38,4,4,but
"Persuasion, by Jane Austen",23,38,4,5,Harville
"Persuasion, by Jane Austen",23,38,4,6,and
"Persuasion, by Jane Austen",23,38,4,7,I
"Persuasion, by Jane Austen",23,38,4,8,shall
"Persuasion, by Jane Austen",23,38,4,9,soon
"Persuasion, by Jane Austen",23,38,4,10,be
"Persuasion, by Jane Austen",23,38,4,11,after
"Persuasion, by Jane Austen",23,38,4,12,you
"Persuasion, by Jane Austen",23,38,5,0,
"Persuasion, by Jane Austen",23,38,5,1,that
"Persuasion, by Jane Austen",23,38,5,2,is
"Persuasion, by Jane Austen",23,38,5,3,Harville
"Persuasion, by Jane Austen",23,38,5,4,if
"Persuasion, by Jane Austen",23,38,5,5,you
"Persuasion, by Jane Austen",23,38,5,6,are
"Persuasion, by Jane Austen",23,38,5,7,ready
"Persuasion, by Jane Austen",23,38,5,8,I
"Persuasion, by Jane Austen",23,38,5,9,am
"Persuasion, by Jane Austen",23,38,5,10,in
"Persuasion, by Jane Austen",23,38,5,11,half
"Persuasion, by Jane Austen",23,38,5,12,a
"Persuasion, by Jane Austen",23,38,5,13,minute
"Persuasion, by Jane Austen",23,38,6,0,
"Persuasion, by Jane Austen",23,38,6,1,I
"Persuasion, by Jane Austen",23,38,6,2,know
"Persuasion, by Jane Austen",23,38,6,3,you
"Persuasion, by Jane Austen",23,38,6,4,will
"Persuasion, by Jane Austen",23,38,6,5,not
"Persuasion, by Jane Austen",23,38,6,6,be
"Persuasion, by Jane Austen",23,38,6,7,sorry
"Persuasion, by Jane Austen",23,38,6,8,to
"Persuasion, by Jane Austen",23,38,6,9,be
"Persuasion, by Jane Austen",23,38,6,10,off
"Persuasion, by Jane Austen",23,38,7,0,
"Persuasion, by Jane Austen",23,38,7,1,I
"Persuasion, by Jane Austen",23,38,7,2,shall
"Persuasion, by Jane Austen",23,38,7,3,be
"Persuasion, by Jane Austen",23,38,7,4,at
"Persuasion, by Jane Austen",23,38,7,5,your
"Persuasion, by Jane Austen",23,38,7,6,service
"Persuasion, by Jane Austen",23,38,7,7,in
"Persuasion, by Jane Austen",23,38,7,8,half
"Persuasion, by Jane Austen",23,38,7,9,a
"Persuasion, by Jane Austen",23,38,7,10,minute
"Persuasion, by Jane Austen",23,39,0,0,Mrs
"Persuasion, by Jane Austen",23,39,0,1,Croft
"Persuasion, by Jane Austen",23,39,0,2,left
"Persuasion, by Jane Austen",23,39,0,3,them
"Persuasion, by Jane Austen",23,39,0,4,and
"Persuasion, by Jane Austen",23,39,0,5,Captain
"Persuasion, by Jane Austen",23,39,0,6,Wentworth
"Persuasion, by Jane Austen",23,39,0,7,having
"Persuasion, by Jane Austen",23,39,0,8,sealed
"Persuasion, by Jane Austen",23,39,0,9,his
"Persuasion, by Jane Austen",23,39,0,10,letter
"Persuasion, by Jane Austen",23,39,0,11,with
"Persuasion, by Jane Austen",23,39,0,12,great
"Persuasion, by Jane Austen",23,39,0,13,rapidity
"Persuasion, by Jane Austen",23,39,0,14,was
"Persuasion, by Jane Austen",23,39,0,15,indeed
"Persuasion, by Jane Austen",23,39,0,16,ready
"Persuasion, by Jane Austen",23,39,0,17,and
"Persuasion, by Jane Austen",23,39,0,18,had
"Persuasion, by Jane Austen",23,39,0,19,even
"Persuasion, by Jane Austen",23,39,0,20,a
"Persuasion, by Jane Austen",23,39,0,21,hurried
"Persuasion, by Jane Austen",23,39,0,22,agitated
"Persuasion, by Jane Austen",23,39,0,23,air
"Persuasion, by Jane Austen",23,39,0,24,which
"Persuasion, by Jane Austen",23,39,0,25,shewed
"Persuasion, by Jane Austen",23,39,0,26,impatience
"Persuasion, by Jane Austen",23,39,0,27,to
"Persuasion, by Jane Austen",23,39,0,28,be
"Persuasion, by Jane Austen",23,39,0,29,gone
"Persuasion, by Jane Austen",23,39,1,0,
"Persuasion, by Jane Austen",23,39,1,1,Anne
"Persuasion, by Jane Austen",23,39,1,2,knew
"Persuasion, by Jane Austen",23,39,1,3,not
"Persuasion, by Jane Austen",23,39,1,4,how
"Persuasion, by Jane Austen",23,39,1,5,to
"Persuasion, by Jane Austen",23,39,1,6,understand
"Persuasion, by Jane Austen",23,39,1,7,it
"Persuasion, by Jane Austen",23,39,2,0,
"Persuasion, by Jane Austen",23,39,2,1,She
"Persuasion, by Jane Austen",23,39,2,2,had
"Persuasion, by Jane Austen",23,39,2,3,the
"Persuasion, by Jane Austen",23,39,2,4,kindest
"Persuasion, by Jane Austen",23,39,2,5,
"Persuasion, by Jane Austen",23,39,3,0,Good
"Persuasion, by Jane Austen",23,39,3,1,morning
"Persuasion, by Jane Austen",23,39,3,2,God
"Persuasion, by Jane Austen",23,39,3,3,bless
"Persuasion, by Jane Austen",23,39,3,4,you
"Persuasion, by Jane Austen",23,39,4,0,
"Persuasion, by Jane Austen",23,39,4,1,from
"Persuasion, by Jane Austen",23,39,4,2,Captain
"Persuasion, by Jane Austen",23,39,4,3,Harville
"Persuasion, by Jane Austen",23,39,4,4,but
"Persuasion, by Jane Austen",23,39,4,5,from
"Persuasion, by Jane Austen",23,39,4,6,him
"Persuasion, by Jane Austen",23,39,4,7,not
"Persuasion, by Jane Austen",23,39,4,8,a
"Persuasion, by Jane Austen",23,39,4,9,word
"Persuasion, by Jane Austen",23,39,4,10,nor
"Persuasion, by Jane Austen",23,39,4,11,a
"Persuasion, by Jane Austen",23,39,4,12,look
"Persuasion, by Jane Austen",23,39,5,0,
"Persuasion, by Jane Austen",23,39,5,1,He
"Persuasion, by Jane Austen",23,39,5,2,had
"Persuasion, by Jane Austen",23,39,5,3,passed
"Persuasion, by Jane Austen",23,39,5,4,out
"Persuasion, by Jane Austen",23,39,5,5,of
"Persuasion, by Jane Austen",23,39,5,6,the
"Persuasion, by Jane Austen",23,39,5,7,room
"Persuasion, by Jane Austen",23,39,5,8,without
"Persuasion, by Jane Austen",23,39,5,9,a
"Persuasion, by Jane Austen",23,39,5,10,look
"Persuasion, by Jane Austen",23,40,0,0,She
"Persuasion, by Jane Austen",23,40,0,1,had
"Persuasion, by Jane Austen",23,40,0,2,only
"Persuasion, by Jane Austen",23,40,0,3,time
"Persuasion, by Jane Austen",23,40,0,4,however
"Persuasion, by Jane Austen",23,40,0,5,to
"Persuasion, by Jane Austen",23,40,0,6,move
"Persuasion, by Jane Austen",23,40,0,7,closer
"Persuasion, by Jane Austen",23,40,0,8,to
"Persuasion, by Jane Austen",23,40,0,9,the
"Persuasion, by Jane Austen",23,40,0,10,table
"Persuasion, by Jane Austen",23,40,0,11,where
"Persuasion, by Jane Austen",23,40,0,12,he
"Persuasion, by Jane Austen",23,40,0,13,had
"Persuasion, by Jane Austen",23,40,0,14,been
"Persuasion, by Jane Austen",23,40,0,15,writing
"Persuasion, by Jane Austen",23,40,0,16,when
"Persuasion, by Jane Austen",23,40,0,17,footsteps
"Persuasion, by Jane Austen",23,40,0,18,were
"Persuasion, by Jane Austen",23,40,0,19,heard
"Persuasion, by Jane Austen",23,40,0,20,returning
"Persuasion, by Jane Austen",23,40,1,0,
"Persuasion, by Jane Austen",23,40,1,1,the
"Persuasion, by Jane Austen",23,40,1,2,door
"Persuasion, by Jane Austen",23,40,1,3,opened
"Persuasion, by Jane Austen",23,40,1,4,it
"Persuasion, by Jane Austen",23,40,1,5,was
"Persuasion, by Jane Austen",23,40,1,6,himself
"Persuasion, by Jane Austen",23,40,2,0,
"Persuasion, by Jane Austen",23,40,2,1,He
"Persuasion, by Jane Austen",23,40,2,2,begged
"Persuasion, by Jane Austen",23,40,2,3,their
"Persuasion, by Jane Austen",23,40,2,4,pardon
"Persuasion, by Jane Austen",23,40,2,5,but
"Persuasion, by Jane Austen",23,40,2,6,he
"Persuasion, by Jane Austen",23,40,2,7,had
"Persuasion, by Jane Austen",23,40,2,8,forgotten
"Persuasion, by Jane Austen",23,40,2,9,his
"Persuasion, by Jane Austen",23,40,2,10,gloves
"Persuasion, by Jane Austen",23,40,2,11,and
"Persuasion, by Jane Austen",23,40,2,12,instantly
"Persuasion, by Jane Austen",23,40,2,13,crossing
"Persuasion, by Jane Austen",23,40,2,14,the
"Persuasion, by Jane Austen",23,40,2,15,room
"Persuasion, by Jane Austen",23,40,2,16,to
"Persuasion, by Jane Austen",23,40,2,17,the
"Persuasion, by Jane Austen",23,40,2,18,writing
"Persuasion, by Jane Austen",23,40,2,19,table
"Persuasion, by Jane Austen",23,40,2,20,he
"Persuasion, by Jane Austen",23,40,2,21,drew
"Persuasion, by Jane Austen",23,40,2,22,out
"Persuasion, by Jane Austen",23,40,2,23,a
"Persuasion, by Jane Austen",23,40,2,24,letter
"Persuasion, by Jane Austen",23,40,2,25,from
"Persuasion, by Jane Austen",23,40,2,26,under
"Persuasion, by Jane Austen",23,40,2,27,the
"Persuasion, by Jane Austen",23,40,2,28,scattered
"Persuasion, by Jane Austen",23,40,2,29,paper
"Persuasion, by Jane Austen",23,40,2,30,placed
"Persuasion, by Jane Austen",23,40,2,31,it
"Persuasion, by Jane Austen",23,40,2,32,before
"Persuasion, by Jane Austen",23,40,2,33,Anne
"Persuasion, by Jane Austen",23,40,2,34,with
"Persuasion, by Jane Austen",23,40,2,35,eyes
"Persuasion, by Jane Austen",23,40,2,36,of
"Persuasion, by Jane Austen",23,40,2,37,glowing
"Persuasion, by Jane Austen",23,40,2,38,entreaty
"Persuasion, by Jane Austen",23,40,2,39,fixed
"Persuasion, by Jane Austen",23,40,2,40,on
"Persuasion, by Jane Austen",23,40,2,41,her
"Persuasion, by Jane Austen",23,40,2,42,for
"Persuasion, by Jane Austen",23,40,2,43,a
"Persuasion, by Jane Austen",23,40,2,44,time
"Persuasion, by Jane Austen",23,40,2,45,and
"Persuasion, by Jane Austen",23,40,2,46,hastily
"Persuasion, by Jane Austen",23,40,2,47,collecting
"Persuasion, by Jane Austen",23,40,2,48,his
"Persuasion, by Jane Austen",23,40,2,49,gloves
"Persuasion, by Jane Austen",23,40,2,50,was
"Persuasion, by Jane Austen",23,40,2,51,again
"Persuasion, by Jane Austen",23,40,2,52,out
"Persuasion, by Jane Austen",23,40,2,53,of
"Persuasion, by Jane Austen",23,40,2,54,the
"Persuasion, by Jane Austen",23,40,2,55,room
"Persuasion, by Jane Austen",23,40,2,56,almost
"Persuasion, by Jane Austen",23,40,2,57,before
"Persuasion, by Jane Austen",23,40,2,58,Mrs
"Persuasion, by Jane Austen",23,40,2,59,Musgrove
"Persuasion, by Jane Austen",23,40,2,60,was
"Persuasion, by Jane Austen",23,40,2,61,aware
"Persuasion, by Jane Austen",23,40,2,62,of
"Persuasion, by Jane Austen",23,40,2,63,his
"Persuasion, by Jane Austen",23,40,2,64,being
"Persuasion, by Jane Austen",23,40,2,65,in
"Persuasion, by Jane Austen",23,40,2,66,it
"Persuasion, by Jane Austen",23,40,3,0,
"Persuasion, by Jane Austen",23,40,3,1,the
"Persuasion, by Jane Austen",23,40,3,2,work
"Persuasion, by Jane Austen",23,40,3,3,of
"Persuasion, by Jane Austen",23,40,3,4,an
"Persuasion, by Jane Austen",23,40,3,5,instant
"Persuasion, by Jane Austen",23,41,0,0,The
"Persuasion, by Jane Austen",23,41,0,1,revolution
"Persuasion, by Jane Austen",23,41,0,2,which
"Persuasion, by Jane Austen",23,41,0,3,one
"Persuasion, by Jane Austen",23,41,0,4,instant
"Persuasion, by Jane Austen",23,41,0,5,had
"Persuasion, by Jane Austen",23,41,0,6,made
"Persuasion, by Jane Austen",23,41,0,7,in
"Persuasion, by Jane Austen",23,41,0,8,Anne
"Persuasion, by Jane Austen",23,41,0,9,was
"Persuasion, by Jane Austen",23,41,0,10,almost
"Persuasion, by Jane Austen",23,41,0,11,beyond
"Persuasion, by Jane Austen",23,41,0,12,expression
"Persuasion, by Jane Austen",23,41,1,0,
"Persuasion, by Jane Austen",23,41,1,1,The
"Persuasion, by Jane Austen",23,41,1,2,letter
"Persuasion, by Jane Austen",23,41,1,3,with
"Persuasion, by Jane Austen",23,41,1,4,a
"Persuasion, by Jane Austen",23,41,1,5,direction
"Persuasion, by Jane Austen",23,41,1,6,hardly
"Persuasion, by Jane Austen",23,41,1,7,legible
"Persuasion, by Jane Austen",23,41,1,8,to
"Persuasion, by Jane Austen",23,41,1,9,
"Persuasion, by Jane Austen",23,41,2,0,Miss
"Persuasion, by Jane Austen",23,41,2,1,A
"Persuasion, by Jane Austen",23,41,3,0,
"Persuasion, by Jane Austen",23,41,3,1,E
"Persuasion, by Jane Austen",23,41,4,0,
"Persuasion, by Jane Austen",23,41,4,1,
"Persuasion, by Jane Austen",23,41,5,0,
"Persuasion, by Jane Austen",23,41,5,1,was
"Persuasion, by Jane Austen",23,41,5,2,evidently
"Persuasion, by Jane Austen",23,41,5,3,the
"Persuasion, by Jane Austen",23,41,5,4,one
"Persuasion, by Jane Austen",23,41,5,5,which
"Persuasion, by Jane Austen",23,41,5,6,he
"Persuasion, by Jane Austen",23,41,5,7,had
"Persuasion, by Jane Austen",23,41,5,8,been
"Persuasion, by Jane Austen",23,41,5,9,folding
"Persuasion, by Jane Austen",23,41,5,10,so
"Persuasion, by Jane Austen",23,41,5,11,hastily
"Persuasion, by Jane Austen",23,41,6,0,
"Persuasion, by Jane Austen",23,41,6,1,While
"Persuasion, by Jane Austen",23,41,6,2,supposed
"Persuasion, by Jane Austen",23,41,6,3,to
"Persuasion, by Jane Austen",23,41,6,4,be
"Persuasion, by Jane Austen",23,41,6,5,writing
"Persuasion, by Jane Austen",23,41,6,6,only
"Persuasion, by Jane Austen",23,41,6,7,to
"Persuasion, by Jane Austen",23,41,6,8,Captain
"Persuasion, by Jane Austen",23,41,6,9,Benwick
"Persuasion, by Jane Austen",23,41,6,10,he
"Persuasion, by Jane Austen",23,41,6,11,had
"Persuasion, by Jane Austen",23,41,6,12,been
"Persuasion, by Jane Austen",23,41,6,13,also
"Persuasion, by Jane Austen",23,41,6,14,addressing
"Persuasion, by Jane Austen",23,41,6,15,her
"Persuasion, by Jane Austen",23,41,7,0,
"Persuasion, by Jane Austen",23,41,7,1,On
"Persuasion, by Jane Austen",23,41,7,2,the
"Persuasion, by Jane Austen",23,41,7,3,contents
"Persuasion, by Jane Austen",23,41,7,4,of
"Persuasion, by Jane Austen",23,41,7,5,that
"Persuasion, by Jane Austen",23,41,7,6,letter
"Persuasion, by Jane Austen",23,41,7,7,depended
"Persuasion, by Jane Austen",23,41,7,8,all
"Persuasion, by Jane Austen",23,41,7,9,which
"Persuasion, by Jane Austen",23,41,7,10,this
"Persuasion, by Jane Austen",23,41,7,11,world
"Persuasion, by Jane Austen",23,41,7,12,could
"Persuasion, by Jane Austen",23,41,7,13,do
"Persuasion, by Jane Austen",23,41,7,14,for
"Persuasion, by Jane Austen",23,41,7,15,her
"Persuasion, by Jane Austen",23,41,8,0,
"Persuasion, by Jane Austen",23,41,8,1,Anything
"Persuasion, by Jane Austen",23,41,8,2,was
"Persuasion, by Jane Austen",23,41,8,3,possible
"Persuasion, by Jane Austen",23,41,8,4,anything
"Persuasion, by Jane Austen",23,41,8,5,might
"Persuasion, by Jane Austen",23,41,8,6,be
"Persuasion, by Jane Austen",23,41,8,7,defied
"Persuasion, by Jane Austen",23,41,8,8,rather
"Persuasion, by Jane Austen",23,41,8,9,than
"Persuasion, by Jane Austen",23,41,8,10,suspense
"Persuasion, by Jane Austen",23,41,9,0,
"Persuasion, by Jane Austen",23,41,9,1,Mrs
"Persuasion, by Jane Austen",23,41,9,2,Musgrove
"Persuasion, by Jane Austen",23,41,9,3,had
"Persuasion, by Jane Austen",23,41,9,4,little
"Persuasion, by Jane Austen",23,41,9,5,arrangements
"Persuasion, by Jane Austen",23,41,9,6,of
"Persuasion, by Jane Austen",23,41,9,7,her
"Persuasion, by Jane Austen",23,41,9,8,own
"Persuasion, by Jane Austen",23,41,9,9,at
"Persuasion, by Jane Austen",23,41,9,10,her
"Persuasion, by Jane Austen",23,41,9,11,own
"Persuasion, by Jane Austen",23,41,9,12,table
"Persuasion, by Jane Austen",23,41,10,0,
"Persuasion, by Jane Austen",23,41,10,1,to
"Persuasion, by Jane Austen",23,41,10,2,their
"Persuasion, by Jane Austen",23,41,10,3,protection
"Persuasion, by Jane Austen",23,41,10,4,she
"Persuasion, by Jane Austen",23,41,10,5,must
"Persuasion, by Jane Austen",23,41,10,6,trust
"Persuasion, by Jane Austen",23,41,10,7,and
"Persuasion, by Jane Austen",23,41,10,8,sinking
"Persuasion, by Jane Austen",23,41,10,9,into
"Persuasion, by Jane Austen",23,41,10,10,the
"Persuasion, by Jane Austen",23,41,10,11,chair
"Persuasion, by Jane Austen",23,41,10,12,which
"Persuasion, by Jane Austen",23,41,10,13,he
"Persuasion, by Jane Austen",23,41,10,14,had
"Persuasion, by Jane Austen",23,41,10,15,occupied
"Persuasion, by Jane Austen",23,41,10,16,succeeding
"Persuasion, by Jane Austen",23,41,10,17,to
"Persuasion, by Jane Austen",23,41,10,18,the
"Persuasion, by Jane Austen",23,41,10,19,very
"Persuasion, by Jane Austen",23,41,10,20,spot
"Persuasion, by Jane Austen",23,41,10,21,where
"Persuasion, by Jane Austen",23,41,10,22,he
"Persuasion, by Jane Austen",23,41,10,23,had
"Persuasion, by Jane Austen",23,41,10,24,leaned
"Persuasion, by Jane Austen",23,41,10,25,and
"Persuasion, by Jane Austen",23,41,10,26,written
"Persuasion, by Jane Austen",23,41,10,27,her
"Persuasion, by Jane Austen",23,41,10,28,eyes
"Persuasion, by Jane Austen",23,41,10,29,devoured
"Persuasion, by Jane Austen",23,41,10,30,the
"Persuasion, by Jane Austen",23,41,10,31,following
"Persuasion, by Jane Austen",23,41,10,32,words
"Persuasion, by Jane Austen",23,42,1,0,I
"Persuasion, by Jane Austen",23,42,1,1,can
"Persuasion, by Jane Austen",23,42,1,2,listen
"Persuasion, by Jane Austen",23,42,1,3,no
"Persuasion, by Jane Austen",23,42,1,4,longer
"Persuasion, by Jane Austen",23,42,1,5,in
"Persuasion, by Jane Austen",23,42,1,6,silence
"Persuasion, by Jane Austen",23,42,2,0,
"Persuasion, by Jane Austen",23,42,2,1,I
"Persuasion, by Jane Austen",23,42,2,2,must
"Persuasion, by Jane Austen",23,42,2,3,speak
"Persuasion, by Jane Austen",23,42,2,4,to
"Persuasion, by Jane Austen",23,42,2,5,you
"Persuasion, by Jane Austen",23,42,2,6,by
"Persuasion, by Jane Austen",23,42,2,7,such
"Persuasion, by Jane Austen",23,42,2,8,means
"Persuasion, by Jane Austen",23,42,2,9,as
"Persuasion, by Jane Austen",23,42,2,10,are
"Persuasion, by Jane Austen",23,42,2,11,within
"Persuasion, by Jane Austen",23,42,2,12,my
"Persuasion, by Jane Austen",23,42,2,13,reach
"Persuasion, by Jane Austen",23,42,3,0,
"Persuasion, by Jane Austen",23,42,3,1,You
"Persuasion, by Jane Austen",23,42,3,2,pierce
"Persuasion, by Jane Austen",23,42,3,3,my
"Persuasion, by Jane Austen",23,42,3,4,soul
"Persuasion, by Jane Austen",23,42,4,0,
"Persuasion, by Jane Austen",23,42,4,1,I
"Persuasion, by Jane Austen",23,42,4,2,am
"Persuasion, by Jane Austen",23,42,4,3,half
"Persuasion, by Jane Austen",23,42,4,4,agony
"Persuasion, by Jane Austen",23,42,4,5,half
"Persuasion, by Jane Austen",23,42,4,6,hope
"Persuasion, by Jane Austen",23,42,5,0,
"Persuasion, by Jane Austen",23,42,5,1,Tell
"Persuasion, by Jane Austen",23,42,5,2,me
"Persuasion, by Jane Austen",23,42,5,3,not
"Persuasion, by Jane Austen",23,42,5,4,that
"Persuasion, by Jane Austen",23,42,5,5,I
"Persuasion, by Jane Austen",23,42,5,6,am
"Persuasion, by Jane Austen",23,42,5,7,too
"Persuasion, by Jane Austen",23,42,5,8,late
"Persuasion, by Jane Austen",23,42,5,9,that
"Persuasion, by Jane Austen",23,42,5,10,such
"Persuasion, by Jane Austen",23,42,5,11,precious
"Persuasion, by Jane Austen",23,42,5,12,feelings
"Persuasion, by Jane Austen",23,42,5,13,are
"Persuasion, by Jane Austen",23,42,5,14,gone
"Persuasion, by Jane Austen",23,42,5,15,for
"Persuasion, by Jane Austen",23,42,5,16,ever
"Persuasion, by Jane Austen",23,42,6,0,
"Persuasion, by Jane Austen",23,42,6,1,I
